ref_area,indicator,source,time,obs_value,obs_status
GHA,SDG_1041_NOC_RT,XA:2064,2010,49.7,I
GHA,SDG_1041_NOC_RT,XA:2064,2011,46.8,I
GHA,SDG_1041_NOC_RT,XA:2064,2012,47.9,I
GHA,SDG_1041_NOC_RT,XA:2064,2013,48,I
GHA,SDG_1041_NOC_RT,XA:2064,2014,49.5,I
GHA,SDG_1041_NOC_RT,XA:2064,2015,49.8,I
GHA,SDG_1041_NOC_RT,XA:2064,2016,49.7,I
GHA,SDG_1041_NOC_RT,XA:2064,2017,47.8,I
GIN,SDG_1041_NOC_RT,XA:2068,2004,42.3,I
GIN,SDG_1041_NOC_RT,XA:2068,2005,44.2,I
GIN,SDG_1041_NOC_RT,XA:2068,2006,51.5,I
GIN,SDG_1041_NOC_RT,XA:2068,2007,49.1,I
GIN,SDG_1041_NOC_RT,XA:2068,2008,49.9,I
GIN,SDG_1041_NOC_RT,XA:2068,2009,60.8,I
GIN,SDG_1041_NOC_RT,XA:2068,2010,59.5,I
GIN,SDG_1041_NOC_RT,XA:2068,2011,59.2,I
GIN,SDG_1041_NOC_RT,XA:2068,2012,52.1,I
GIN,SDG_1041_NOC_RT,XA:2068,2013,61.2,I
GIN,SDG_1041_NOC_RT,XA:2068,2014,61.1,I
GIN,SDG_1041_NOC_RT,XA:2068,2015,61,I
GIN,SDG_1041_NOC_RT,XA:2068,2016,57.5,I
GIN,SDG_1041_NOC_RT,XA:2068,2017,58.1,I
GMB,SDG_1041_NOC_RT,XA:2075,2004,40,I
GMB,SDG_1041_NOC_RT,XA:2075,2005,41.9,I
GMB,SDG_1041_NOC_RT,XA:2075,2006,41.3,I
GMB,SDG_1041_NOC_RT,XA:2075,2007,40.7,I
GMB,SDG_1041_NOC_RT,XA:2075,2008,40,I
GMB,SDG_1041_NOC_RT,XA:2075,2009,39.8,I
GMB,SDG_1041_NOC_RT,XA:2075,2010,39.7,I
GMB,SDG_1041_NOC_RT,XA:2075,2011,42.3,I
GMB,SDG_1041_NOC_RT,XA:2075,2012,39.8,I
GMB,SDG_1041_NOC_RT,XA:2075,2013,39.9,I
GMB,SDG_1041_NOC_RT,XA:2075,2014,41.2,I
GMB,SDG_1041_NOC_RT,XA:2075,2015,39.5,I
GMB,SDG_1041_NOC_RT,XA:2075,2016,40.8,I
GMB,SDG_1041_NOC_RT,XA:2075,2017,39.7,I
GNB,SDG_1041_NOC_RT,XA:1885,2004,40.7,I
GNB,SDG_1041_NOC_RT,XA:1885,2005,40.4,I
GNB,SDG_1041_NOC_RT,XA:1885,2006,40.7,I
GNB,SDG_1041_NOC_RT,XA:1885,2007,40.5,I
GNB,SDG_1041_NOC_RT,XA:1885,2008,40.4,I
GNB,SDG_1041_NOC_RT,XA:1885,2009,40.4,I
GNB,SDG_1041_NOC_RT,XA:1885,2010,40.1,I
GNB,SDG_1041_NOC_RT,XA:1885,2011,39.4,I
GNB,SDG_1041_NOC_RT,XA:1885,2012,41.1,I
GNB,SDG_1041_NOC_RT,XA:1885,2013,40.2,I
GNB,SDG_1041_NOC_RT,XA:1885,2014,40.5,I
GNB,SDG_1041_NOC_RT,XA:1885,2015,39.5,I
GNB,SDG_1041_NOC_RT,XA:1885,2016,39.4,I
GNB,SDG_1041_NOC_RT,XA:1885,2017,39.4,I
GNQ,SDG_1041_NOC_RT,XA:2083,2004,51.7,I
GNQ,SDG_1041_NOC_RT,XA:2083,2005,52,I
GNQ,SDG_1041_NOC_RT,XA:2083,2006,51.9,I
GNQ,SDG_1041_NOC_RT,XA:2083,2007,51.5,I
GNQ,SDG_1041_NOC_RT,XA:2083,2008,51.3,I
GNQ,SDG_1041_NOC_RT,XA:2083,2009,51.7,I
GNQ,SDG_1041_NOC_RT,XA:2083,2010,51.9,I
GNQ,SDG_1041_NOC_RT,XA:2083,2011,51.4,I
GNQ,SDG_1041_NOC_RT,XA:2083,2012,51.2,I
GNQ,SDG_1041_NOC_RT,XA:2083,2013,51.6,I
GNQ,SDG_1041_NOC_RT,XA:2083,2014,51.5,I
GNQ,SDG_1041_NOC_RT,XA:2083,2015,51.9,I
GNQ,SDG_1041_NOC_RT,XA:2083,2016,52,I
GNQ,SDG_1041_NOC_RT,XA:2083,2017,51.9,I
GRC,SDG_1041_NOC_RT,XA:1854,2004,54,M
GRC,SDG_1041_NOC_RT,XA:1854,2005,55.6,M
GRC,SDG_1041_NOC_RT,XA:1854,2006,54.4,M
GRC,SDG_1041_NOC_RT,XA:1854,2007,54.2,M
GRC,SDG_1041_NOC_RT,XA:1854,2008,55.1,M
GRC,SDG_1041_NOC_RT,XA:1854,2009,57.6,M
GRC,SDG_1041_NOC_RT,XA:1854,2010,58.8,M
GRC,SDG_1041_NOC_RT,XA:1854,2011,57.8,
GRC,SDG_1041_NOC_RT,XA:1854,2012,56.9,
GRC,SDG_1041_NOC_RT,XA:1854,2013,53.6,
GRC,SDG_1041_NOC_RT,XA:1854,2014,52.9,
GRC,SDG_1041_NOC_RT,XA:1854,2015,50.4,
GRC,SDG_1041_NOC_RT,XA:1854,2016,50.7,
GRC,SDG_1041_NOC_RT,XA:1854,2017,50.3,M
GTM,SDG_1041_NOC_RT,XA:1956,2004,52.5,
GTM,SDG_1041_NOC_RT,XA:1956,2005,50.9,M
GTM,SDG_1041_NOC_RT,XA:1956,2006,49,M
GTM,SDG_1041_NOC_RT,XA:1956,2007,46.5,M
GTM,SDG_1041_NOC_RT,XA:1956,2008,44.7,M
GTM,SDG_1041_NOC_RT,XA:1956,2009,44,M
GTM,SDG_1041_NOC_RT,XA:1956,2010,42.9,
GTM,SDG_1041_NOC_RT,XA:1956,2011,39.2,M
GTM,SDG_1041_NOC_RT,XA:1956,2012,39.9,
GTM,SDG_1041_NOC_RT,XA:1956,2013,39.7,M
GTM,SDG_1041_NOC_RT,XA:1956,2014,38.1,M
GTM,SDG_1041_NOC_RT,XA:1956,2015,38.3,M
GTM,SDG_1041_NOC_RT,XA:1956,2016,38.4,M
GTM,SDG_1041_NOC_RT,XA:1956,2017,38.8,M
GUM,SDG_1041_NOC_RT,XA:1960,2004,49.9,I
GUM,SDG_1041_NOC_RT,XA:1960,2005,50.5,I
GUM,SDG_1041_NOC_RT,XA:1960,2006,50,I
GUM,SDG_1041_NOC_RT,XA:1960,2007,50.3,I
GUM,SDG_1041_NOC_RT,XA:1960,2008,51.9,I
GUM,SDG_1041_NOC_RT,XA:1960,2009,54.2,I
GUM,SDG_1041_NOC_RT,XA:1960,2010,50.9,I
GUM,SDG_1041_NOC_RT,XA:1960,2011,51,I
GUM,SDG_1041_NOC_RT,XA:1960,2012,51.8,I
GUM,SDG_1041_NOC_RT,XA:1960,2013,51.6,I
GUM,SDG_1041_NOC_RT,XA:1960,2014,51.3,I
GUM,SDG_1041_NOC_RT,XA:1960,2015,51.3,I
GUM,SDG_1041_NOC_RT,XA:1960,2016,51.5,I
GUM,SDG_1041_NOC_RT,XA:1960,2017,51.2,I
GUY,SDG_1041_NOC_RT,XA:1839,2004,56.6,I
GUY,SDG_1041_NOC_RT,XA:1839,2005,56.8,I
GUY,SDG_1041_NOC_RT,XA:1839,2006,56.2,I
GUY,SDG_1041_NOC_RT,XA:1839,2007,55.9,I
GUY,SDG_1041_NOC_RT,XA:1839,2008,56.2,I
GUY,SDG_1041_NOC_RT,XA:1839,2009,56,I
GUY,SDG_1041_NOC_RT,XA:1839,2010,55.8,I
GUY,SDG_1041_NOC_RT,XA:1839,2011,55.6,I
GUY,SDG_1041_NOC_RT,XA:1839,2012,55.5,I
GUY,SDG_1041_NOC_RT,XA:1839,2013,55.4,I
GUY,SDG_1041_NOC_RT,XA:1839,2014,55.4,I
GUY,SDG_1041_NOC_RT,XA:1839,2015,55.3,I
GUY,SDG_1041_NOC_RT,XA:1839,2016,55,I
GUY,SDG_1041_NOC_RT,XA:1839,2017,55,I
HKG,SDG_1041_NOC_RT,XA:1964,2004,55.7,I
HKG,SDG_1041_NOC_RT,XA:1964,2005,54.2,I
HKG,SDG_1041_NOC_RT,XA:1964,2006,53.8,I
HKG,SDG_1041_NOC_RT,XA:1964,2007,53.2,I
HKG,SDG_1041_NOC_RT,XA:1964,2008,52.7,I
HKG,SDG_1041_NOC_RT,XA:1964,2009,55.4,I
HKG,SDG_1041_NOC_RT,XA:1964,2010,55,I
HKG,SDG_1041_NOC_RT,XA:1964,2011,55.2,I
HKG,SDG_1041_NOC_RT,XA:1964,2012,56,I
HKG,SDG_1041_NOC_RT,XA:1964,2013,55.3,I
HKG,SDG_1041_NOC_RT,XA:1964,2014,54.8,I
HKG,SDG_1041_NOC_RT,XA:1964,2015,54,I
HKG,SDG_1041_NOC_RT,XA:1964,2016,54.5,I
HKG,SDG_1041_NOC_RT,XA:1964,2017,54,I
HND,SDG_1041_NOC_RT,XA:1893,2004,69.2,M
HND,SDG_1041_NOC_RT,XA:1893,2005,68.5,
HND,SDG_1041_NOC_RT,XA:1893,2006,65.4,
HND,SDG_1041_NOC_RT,XA:1893,2007,68.8,
HND,SDG_1041_NOC_RT,XA:1893,2008,68.5,
HND,SDG_1041_NOC_RT,XA:1893,2009,73.9,
HND,SDG_1041_NOC_RT,XA:1893,2010,76.4,
HND,SDG_1041_NOC_RT,XA:1893,2011,73.3,
HND,SDG_1041_NOC_RT,XA:1893,2012,71.7,
HND,SDG_1041_NOC_RT,XA:1893,2013,74.4,
HND,SDG_1041_NOC_RT,XA:1893,2014,66.8,
HND,SDG_1041_NOC_RT,XA:1893,2015,65.5,
HND,SDG_1041_NOC_RT,XA:1893,2016,63.8,
HND,SDG_1041_NOC_RT,XA:1893,2017,65.7,M
HRV,SDG_1041_NOC_RT,XA:2115,2004,63.1,M
HRV,SDG_1041_NOC_RT,XA:2115,2005,63.5,M
HRV,SDG_1041_NOC_RT,XA:2115,2006,61,M
HRV,SDG_1041_NOC_RT,XA:2115,2007,59.6,M
HRV,SDG_1041_NOC_RT,XA:2115,2008,59.9,M
HRV,SDG_1041_NOC_RT,XA:2115,2009,62.2,M
HRV,SDG_1041_NOC_RT,XA:2115,2010,61.5,
HRV,SDG_1041_NOC_RT,XA:2115,2011,60.8,
HRV,SDG_1041_NOC_RT,XA:2115,2012,60.1,
HRV,SDG_1041_NOC_RT,XA:2115,2013,59.9,
HRV,SDG_1041_NOC_RT,XA:2115,2014,57.9,
HRV,SDG_1041_NOC_RT,XA:2115,2015,59,M
HRV,SDG_1041_NOC_RT,XA:2115,2016,58.3,M
HRV,SDG_1041_NOC_RT,XA:2115,2017,58.1,M
HTI,SDG_1041_NOC_RT,XA:1858,2004,50.4,I
HTI,SDG_1041_NOC_RT,XA:1858,2005,49.2,I
HTI,SDG_1041_NOC_RT,XA:1858,2006,49.1,I
HTI,SDG_1041_NOC_RT,XA:1858,2007,48.8,I
HTI,SDG_1041_NOC_RT,XA:1858,2008,49.2,I
HTI,SDG_1041_NOC_RT,XA:1858,2009,48.7,I
HTI,SDG_1041_NOC_RT,XA:1858,2010,50.5,I
HTI,SDG_1041_NOC_RT,XA:1858,2011,48.1,I
HTI,SDG_1041_NOC_RT,XA:1858,2012,48.5,I
HTI,SDG_1041_NOC_RT,XA:1858,2013,48.1,I
HTI,SDG_1041_NOC_RT,XA:1858,2014,48.3,I
HTI,SDG_1041_NOC_RT,XA:1858,2015,48.5,I
HTI,SDG_1041_NOC_RT,XA:1858,2016,48.4,I
HTI,SDG_1041_NOC_RT,XA:1858,2017,48.4,I
HUN,SDG_1041_NOC_RT,XA:1972,2004,55.7,M
HUN,SDG_1041_NOC_RT,XA:1972,2005,55.8,M
HUN,SDG_1041_NOC_RT,XA:1972,2006,55.5,
HUN,SDG_1041_NOC_RT,XA:1972,2007,53.9,
HUN,SDG_1041_NOC_RT,XA:1972,2008,52.5,
HUN,SDG_1041_NOC_RT,XA:1972,2009,52.1,M
HUN,SDG_1041_NOC_RT,XA:1972,2010,50.1,M
HUN,SDG_1041_NOC_RT,XA:1972,2011,49.4,
HUN,SDG_1041_NOC_RT,XA:1972,2012,49.5,
HUN,SDG_1041_NOC_RT,XA:1972,2013,48.5,
HUN,SDG_1041_NOC_RT,XA:1972,2014,48.3,
HUN,SDG_1041_NOC_RT,XA:1972,2015,47.9,
HUN,SDG_1041_NOC_RT,XA:1972,2016,48.1,M
HUN,SDG_1041_NOC_RT,XA:1972,2017,47.6,M
IDN,SDG_1041_NOC_RT,XA:1897,2004,41.5,I
IDN,SDG_1041_NOC_RT,XA:1897,2005,40.9,I
IDN,SDG_1041_NOC_RT,XA:1897,2006,41,I
IDN,SDG_1041_NOC_RT,XA:1897,2007,41,I
IDN,SDG_1041_NOC_RT,XA:1897,2008,41.9,I
IDN,SDG_1041_NOC_RT,XA:1897,2009,42.3,I
IDN,SDG_1041_NOC_RT,XA:1897,2010,41.2,I
IDN,SDG_1041_NOC_RT,XA:1897,2011,40.3,I
IDN,SDG_1041_NOC_RT,XA:1897,2012,39.5,I
IDN,SDG_1041_NOC_RT,XA:1897,2013,39.3,I
IDN,SDG_1041_NOC_RT,XA:1897,2014,39.3,I
IDN,SDG_1041_NOC_RT,XA:1897,2015,38.6,I
IDN,SDG_1041_NOC_RT,XA:1897,2016,38.6,I
IDN,SDG_1041_NOC_RT,XA:1897,2017,38.1,I
IND,SDG_1041_NOC_RT,XA:1976,2004,60.7,M
IND,SDG_1041_NOC_RT,XA:1976,2005,58,
IND,SDG_1041_NOC_RT,XA:1976,2006,54.9,M
IND,SDG_1041_NOC_RT,XA:1976,2007,53.9,M
IND,SDG_1041_NOC_RT,XA:1976,2008,58.8,M
IND,SDG_1041_NOC_RT,XA:1976,2009,59.6,M
IND,SDG_1041_NOC_RT,XA:1976,2010,56.8,
IND,SDG_1041_NOC_RT,XA:1976,2011,54.8,M
IND,SDG_1041_NOC_RT,XA:1976,2012,53.2,M
IND,SDG_1041_NOC_RT,XA:1976,2013,51.8,M
IND,SDG_1041_NOC_RT,XA:1976,2014,51.6,M
IND,SDG_1041_NOC_RT,XA:1976,2015,49.2,M
IND,SDG_1041_NOC_RT,XA:1976,2016,49.2,M
IND,SDG_1041_NOC_RT,XA:1976,2017,49,M
IRL,SDG_1041_NOC_RT,XA:1832,2004,48.9,I
IRL,SDG_1041_NOC_RT,XA:1832,2005,49.4,I
IRL,SDG_1041_NOC_RT,XA:1832,2006,49.5,I
IRL,SDG_1041_NOC_RT,XA:1832,2007,50.8,I
IRL,SDG_1041_NOC_RT,XA:1832,2008,55.1,I
IRL,SDG_1041_NOC_RT,XA:1832,2009,55.8,I
IRL,SDG_1041_NOC_RT,XA:1832,2010,52.5,I
IRL,SDG_1041_NOC_RT,XA:1832,2011,51.4,I
IRL,SDG_1041_NOC_RT,XA:1832,2012,50.1,I
IRL,SDG_1041_NOC_RT,XA:1832,2013,49.7,I
IRL,SDG_1041_NOC_RT,XA:1832,2014,47.6,I
IRL,SDG_1041_NOC_RT,XA:1832,2015,36.9,I
IRL,SDG_1041_NOC_RT,XA:1832,2016,36.9,I
IRL,SDG_1041_NOC_RT,XA:1832,2017,36.6,I
IRN,SDG_1041_NOC_RT,XA:1980,2004,32.3,I
IRN,SDG_1041_NOC_RT,XA:1980,2005,32.2,I
IRN,SDG_1041_NOC_RT,XA:1980,2006,32.3,I
IRN,SDG_1041_NOC_RT,XA:1980,2007,29,I
IRN,SDG_1041_NOC_RT,XA:1980,2008,29.9,I
IRN,SDG_1041_NOC_RT,XA:1980,2009,32.5,I
IRN,SDG_1041_NOC_RT,XA:1980,2010,31.7,I
IRN,SDG_1041_NOC_RT,XA:1980,2011,30.3,I
IRN,SDG_1041_NOC_RT,XA:1980,2012,31.1,I
IRN,SDG_1041_NOC_RT,XA:1980,2013,29.8,I
IRN,SDG_1041_NOC_RT,XA:1980,2014,32,I
IRN,SDG_1041_NOC_RT,XA:1980,2015,36.7,I
IRN,SDG_1041_NOC_RT,XA:1980,2016,34.6,I
IRN,SDG_1041_NOC_RT,XA:1980,2017,36.2,I
IRQ,SDG_1041_NOC_RT,XA:1901,2004,26.6,I
IRQ,SDG_1041_NOC_RT,XA:1901,2005,27.9,I
IRQ,SDG_1041_NOC_RT,XA:1901,2006,27.8,I
IRQ,SDG_1041_NOC_RT,XA:1901,2007,27.9,I
IRQ,SDG_1041_NOC_RT,XA:1901,2008,27.5,I
IRQ,SDG_1041_NOC_RT,XA:1901,2009,27.6,I
IRQ,SDG_1041_NOC_RT,XA:1901,2010,27.3,I
IRQ,SDG_1041_NOC_RT,XA:1901,2011,27.1,I
IRQ,SDG_1041_NOC_RT,XA:1901,2012,26.7,I
IRQ,SDG_1041_NOC_RT,XA:1901,2013,26.8,I
IRQ,SDG_1041_NOC_RT,XA:1901,2014,27.1,I
IRQ,SDG_1041_NOC_RT,XA:1901,2015,27.2,I
IRQ,SDG_1041_NOC_RT,XA:1901,2016,26.9,I
IRQ,SDG_1041_NOC_RT,XA:1901,2017,27.3,I
ISL,SDG_1041_NOC_RT,XA:1984,2004,65.9,M
ISL,SDG_1041_NOC_RT,XA:1984,2005,70.5,M
ISL,SDG_1041_NOC_RT,XA:1984,2006,72.4,
ISL,SDG_1041_NOC_RT,XA:1984,2007,72.4,
ISL,SDG_1041_NOC_RT,XA:1984,2008,64.3,M
ISL,SDG_1041_NOC_RT,XA:1984,2009,55.2,M
ISL,SDG_1041_NOC_RT,XA:1984,2010,57.3,M
ISL,SDG_1041_NOC_RT,XA:1984,2011,60.6,M
ISL,SDG_1041_NOC_RT,XA:1984,2012,62.4,
ISL,SDG_1041_NOC_RT,XA:1984,2013,63.4,M
ISL,SDG_1041_NOC_RT,XA:1984,2014,63.6,M
ISL,SDG_1041_NOC_RT,XA:1984,2015,61.4,M
ISL,SDG_1041_NOC_RT,XA:1984,2016,60.6,M
ISL,SDG_1041_NOC_RT,XA:1984,2017,61.3,M
ISR,SDG_1041_NOC_RT,XA:1862,2004,53.7,I
ISR,SDG_1041_NOC_RT,XA:1862,2005,54.1,I
ISR,SDG_1041_NOC_RT,XA:1862,2006,54.9,I
ISR,SDG_1041_NOC_RT,XA:1862,2007,54.9,I
ISR,SDG_1041_NOC_RT,XA:1862,2008,55.7,I
ISR,SDG_1041_NOC_RT,XA:1862,2009,53.8,I
ISR,SDG_1041_NOC_RT,XA:1862,2010,53.6,I
ISR,SDG_1041_NOC_RT,XA:1862,2011,53.7,I
ISR,SDG_1041_NOC_RT,XA:1862,2012,53.3,I
ISR,SDG_1041_NOC_RT,XA:1862,2013,52.3,I
ISR,SDG_1041_NOC_RT,XA:1862,2014,51.9,I
ISR,SDG_1041_NOC_RT,XA:1862,2015,52,I
ISR,SDG_1041_NOC_RT,XA:1862,2016,53,I
ISR,SDG_1041_NOC_RT,XA:1862,2017,53.2,I
ITA,SDG_1041_NOC_RT,XA:1988,2004,60.4,M
ITA,SDG_1041_NOC_RT,XA:1988,2005,60.2,M
ITA,SDG_1041_NOC_RT,XA:1988,2006,60.1,M
ITA,SDG_1041_NOC_RT,XA:1988,2007,59.7,
ITA,SDG_1041_NOC_RT,XA:1988,2008,59.6,
ITA,SDG_1041_NOC_RT,XA:1988,2009,60.3,M
ITA,SDG_1041_NOC_RT,XA:1988,2010,59.4,M
ITA,SDG_1041_NOC_RT,XA:1988,2011,58.1,
ITA,SDG_1041_NOC_RT,XA:1988,2012,58.2,M
ITA,SDG_1041_NOC_RT,XA:1988,2013,58.2,M
ITA,SDG_1041_NOC_RT,XA:1988,2014,57.6,
ITA,SDG_1041_NOC_RT,XA:1988,2015,58.2,
ITA,SDG_1041_NOC_RT,XA:1988,2016,58.2,M
ITA,SDG_1041_NOC_RT,XA:1988,2017,57.5,M
JAM,SDG_1041_NOC_RT,XA:1905,2004,61.7,I
JAM,SDG_1041_NOC_RT,XA:1905,2005,60.2,I
JAM,SDG_1041_NOC_RT,XA:1905,2006,61.4,I
JAM,SDG_1041_NOC_RT,XA:1905,2007,61.5,I
JAM,SDG_1041_NOC_RT,XA:1905,2008,65.5,I
JAM,SDG_1041_NOC_RT,XA:1905,2009,65.3,I
JAM,SDG_1041_NOC_RT,XA:1905,2010,63.7,I
JAM,SDG_1041_NOC_RT,XA:1905,2011,64,I
JAM,SDG_1041_NOC_RT,XA:1905,2012,64.6,I
JAM,SDG_1041_NOC_RT,XA:1905,2013,64.1,I
JAM,SDG_1041_NOC_RT,XA:1905,2014,63.9,I
JAM,SDG_1041_NOC_RT,XA:1905,2015,63.7,I
JAM,SDG_1041_NOC_RT,XA:1905,2016,63.3,I
JAM,SDG_1041_NOC_RT,XA:1905,2017,63.6,I
JOR,SDG_1041_NOC_RT,XA:1992,2004,34.7,I
JOR,SDG_1041_NOC_RT,XA:1992,2005,34.8,I
JOR,SDG_1041_NOC_RT,XA:1992,2006,34.8,I
