"COUNTRY","Country","SEX","Sex","SERIES","Series","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"CAN","Canada","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2009","2009",38.8975559022361,,
"CAN","Canada","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2010","2010",39.0040749378508,,
"CAN","Canada","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2011","2011",40,,
"CAN","Canada","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2012","2012",40.8050126662832,,
"CAN","Canada","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2013","2013",40.3433834846623,,
"CAN","Canada","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2014","2014",42.2098936662044,,
"CAN","Canada","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2015","2015",40,,
"CAN","Canada","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2016","2016",40.3918437946978,,
"CAN","Canada","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2017","2017",39.1965255157438,,
"CAN","Canada","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2018","2018",37.6,,
"CAN","Canada","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2019","2019",33.7042429284526,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2000","2000",47.3478939157566,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2001","2001",46.7275494672755,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2002","2002",45.2,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2003","2003",45,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2004","2004",46.6666666666667,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2005","2005",45.3978159126365,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2006","2006",45.1141552511416,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2007","2007",43.5840707964602,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2008","2008",42.6508071367885,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2009","2009",41.7637271214642,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2010","2010",42.8571428571429,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2011","2011",43.994399439944,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2012","2012",42.4603174603175,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2013","2013",42.3076923076923,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2014","2014",43.1818181818182,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2015","2015",45.4545454545455,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2016","2016",46.2076385153308,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2017","2017",43.9644444444444,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2018","2018",41.5077989601387,,
"CAN","Canada","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2019","2019",39.7993311036789,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2000","2000",43.3823529411765,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2001","2001",42.3631123919308,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2002","2002",44.2275515895148,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2003","2003",44.8371647509579,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2004","2004",45.6,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2005","2005",42.8965194440472,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2006","2006",42.2222222222222,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2007","2007",40.5646359583952,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2008","2008",40.9523809523809,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2009","2009",40.0184842883549,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2010","2010",40.9090909090909,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2011","2011",41.8688888888889,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2012","2012",41.5077989601387,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2013","2013",40.9706117974449,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2014","2014",41.7576703068123,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2015","2015",42.1686746987952,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2016","2016",42,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2017","2017",41.1764705882353,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2018","2018",39.0786948176584,,
"CAN","Canada","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2019","2019",37.037037037037,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2000","2000",17.2306278728491,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2001","2001",16.1519956602034,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2002","2002",16.1934508825446,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2003","2003",17.5483669134964,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2004","2004",19.9887595618575,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2005","2005",21.6313952967443,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2006","2006",21.6999800580407,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2007","2007",23.194083291419,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2008","2008",22.3418851361694,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2009","2009",24.0724859559663,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",24.2194933485113,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",24.7914929693682,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",25.4293687873189,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",27.4629031817217,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",27.2666272110267,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",26.4521241535354,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",24.3221496938093,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",22.6573465527639,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",22.0228966727564,,
"CZE","Czech Republic","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2019","2019",21.9981879532015,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2000","2000",29.3193429371632,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2001","2001",29.4587018461302,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2002","2002",30.8058561633275,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2003","2003",33.4317451824943,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2004","2004",34.4459365134747,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2005","2005",35.6777156267504,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2006","2006",35.9584769209199,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2007","2007",35.5591269715225,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2008","2008",35.3981134937665,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2009","2009",37.368519844767,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",37.118964126423,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",36.6614731123017,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",36.3234417164736,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",36.32799305757,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",35.8532632984563,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",35.2979893013909,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",33.3025138087989,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",32.1121472100119,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",31.5262382916977,,
"CZE","Czech Republic","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2019","2019",31.0105466976502,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2000","2000",24.8514286861087,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2001","2001",24.3899684154176,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2002","2002",25.3397858402061,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2003","2003",27.3733216555635,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2004","2004",28.9688002353916,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2005","2005",30.2947928861773,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2006","2006",30.3401643673717,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2007","2007",30.6741725190132,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2008","2008",30.2047726724852,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2009","2009",32.142798849552,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",31.9155754574906,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",31.7102598056413,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",31.5705183611615,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",32.2372216880319,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",31.816431943811,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",31.2210023053478,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",29.2717067118721,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",27.9082540641361,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",27.3160332430413,,
"CZE","Czech Republic","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2019","2019",27.081694805556,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2000","2000",28.1129313433404,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2001","2001",29.5570076812965,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2002","2002",30.22705944079,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2003","2003",33.3619697335812,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2004","2004",35.0339263071178,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2005","2005",35.4347631521144,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2006","2006",35.4803981321095,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2007","2007",35.1245192938678,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2008","2008",35.0108842641605,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2009","2009",37.3336896128266,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",38.672650220721,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",38.1528002954217,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",39.0452486470327,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",39.8590390066228,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",39.9092898125309,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",40.7121225743879,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",41.2277947187092,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",41.9129111128896,,
"DNK","Denmark","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",42.0685707409632,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2000","2000",31.0584305808933,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2001","2001",31.7081176379979,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2002","2002",32.0148016284112,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2003","2003",35.0499635495192,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2004","2004",36.4137327314167,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2005","2005",36.7675910628145,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2006","2006",35.8261025889015,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2007","2007",36.2395953811584,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2008","2008",34.9400945562829,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2009","2009",37.7495690710595,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",39.2579524308716,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",38.0968423696656,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",38.7449068931596,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",39.5009132540558,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",39.353322444415,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",39.0778098038393,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",39.0285029343722,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",39.3895008822344,,
"DNK","Denmark","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",39.2954078078114,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2000","2000",30.4232758283686,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2001","2001",31.3602041607721,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2002","2002",31.8616599978343,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2003","2003",34.9391943115695,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2004","2004",36.4529576842746,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2005","2005",36.8579918827162,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2006","2006",36.1727275611811,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2007","2007",35.8803107136345,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2008","2008",35.4156916450775,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2009","2009",38.3088068791375,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",39.7020048538206,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",38.6382736457127,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",39.3765807940731,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",40.154231049222,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",39.9044620479711,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",40.0154181741223,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",40.3214312059355,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",40.8120503451966,,
"DNK","Denmark","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",40.7119328937964,,
"DNK","Denmark","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2000","2000",27.1199801872054,,
"DNK","Denmark","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2001","2001",28.4121829611279,,
"DNK","Denmark","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2002","2002",28.9865276669866,,
"DNK","Denmark","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2003","2003",32.6178319189693,,
"DNK","Denmark","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2004","2004",34.1145063265371,,
"DNK","Denmark","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2005","2005",34.1660526561156,,
