"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LCEAPR_IXOBSA","Private Sector, Index, SA","BEL","Belgium","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",108.9425,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","DNK","Denmark","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",105.8092,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","DNK","Denmark","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",107.9269,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","DNK","Denmark","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",109.9475,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","FIN","Finland","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.4,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","FIN","Finland","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",105.225,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","FIN","Finland","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",107.025,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","FRA","France","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",105.3753,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","FRA","France","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",107.2262,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","FRA","France","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",110.6744,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","DEU","Germany","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",107.5862,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","DEU","Germany","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",110.5747,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","DEU","Germany","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",113.8186,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","HUN","Hungary","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",130.0031,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","HUN","Hungary","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",145.0331,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","HUN","Hungary","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",159.2071,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","ISL","Iceland","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",126.5971,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","ISL","Iceland","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",133.2945,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","ISL","Iceland","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",141.4485,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","IRL","Ireland","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",107.5439,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","ITA","Italy","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",101.3965,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","ITA","Italy","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",103.1421,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","ITA","Italy","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",108.2294,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","JPN","Japan","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",102.8914,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","JPN","Japan","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",102.6998,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","JPN","Japan","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",101.0082,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","KOR","Korea","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",111.5008,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","KOR","Korea","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",115.0977,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","KOR","Korea","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",115.6702,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","LUX","Luxembourg","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",107.2475,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","LUX","Luxembourg","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",110.303,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","LUX","Luxembourg","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",110.5556,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","NZL","New Zealand","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",107.6965,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","NZL","New Zealand","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",111.8112,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","NZL","New Zealand","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",115.5768,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",118.6621,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",126.5375,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",133.0874,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","PRT","Portugal","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",104.0734,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","PRT","Portugal","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",105.9844,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","PRT","Portugal","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",114.9107,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SVK","Slovak Republic","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",116.2474,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SVK","Slovak Republic","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",124.5893,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SVK","Slovak Republic","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",134.8563,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","ESP","Spain","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.1336,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","ESP","Spain","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",105.1391,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","ESP","Spain","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",108.4482,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",106.4543,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",108.6487,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",110.1461,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",108.3225,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",112.0678,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",113.5845,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",108.0082,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",111.8379,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",117.3922,,
"LCEAMN01_IXOB","Manufacturing, Index","AUT","Austria","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",91.35189,,
"LCEAMN01_IXOB","Manufacturing, Index","AUT","Austria","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",120.3999,,
"LCEAMN01_IXOB","Manufacturing, Index","AUT","Austria","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",93.24608,,
"LCEAMN01_IXOB","Manufacturing, Index","AUT","Austria","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",120.9483,,
"LCEAMN01_IXOB","Manufacturing, Index","AUT","Austria","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",93.98733,,
"LCEAMN01_IXOB","Manufacturing, Index","AUT","Austria","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",123.2408,,
"LCEAMN01_IXOB","Manufacturing, Index","AUT","Austria","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",96.05888,,
"LCEAMN01_IXOB","Manufacturing, Index","AUT","Austria","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",123.012,,
"LCEAMN01_IXOB","Manufacturing, Index","AUT","Austria","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",95.55127,,
"LCEAMN01_IXOB","Manufacturing, Index","AUT","Austria","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",119.2358,,
"LCEAMN01_IXOB","Manufacturing, Index","AUT","Austria","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",93.82694,,
"LCEAMN01_IXOB","Manufacturing, Index","AUT","Austria","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",125.9649,,
"LCEAMN01_IXOB","Manufacturing, Index","BEL","Belgium","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",93.18925,,
"LCEAMN01_IXOB","Manufacturing, Index","BEL","Belgium","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",103.4431,,
"LCEAMN01_IXOB","Manufacturing, Index","BEL","Belgium","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",103.7447,,
"LCEAMN01_IXOB","Manufacturing, Index","BEL","Belgium","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",118.9244,,
"LCEAMN01_IXOB","Manufacturing, Index","BEL","Belgium","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",95.70244,,
"LCEAMN01_IXOB","Manufacturing, Index","BEL","Belgium","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",105.7552,,
"LCEAMN01_IXOB","Manufacturing, Index","BEL","Belgium","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",106.9615,,
"LCEAMN01_IXOB","Manufacturing, Index","BEL","Belgium","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",122.1412,,
"LCEAMN01_IXOB","Manufacturing, Index","BEL","Belgium","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",97.91405,,
"LCEAMN01_IXOB","Manufacturing, Index","BEL","Belgium","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",108.2684,,
"LCEAMN01_IXOB","Manufacturing, Index","BEL","Belgium","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",108.1679,,
"LCEAMN01_IXOB","Manufacturing, Index","BEL","Belgium","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",123.4481,,
"LCEAMN01_IXOB","Manufacturing, Index","CAN","Canada","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",103.4945,,
"LCEAMN01_IXOB","Manufacturing, Index","CAN","Canada","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",101.8068,,
"LCEAMN01_IXOB","Manufacturing, Index","CAN","Canada","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",102.4873,,
"LCEAMN01_IXOB","Manufacturing, Index","CAN","Canada","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",105.8355,,
"LCEAMN01_IXOB","Manufacturing, Index","CAN","Canada","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",105.3591,,
"LCEAMN01_IXOB","Manufacturing, Index","CAN","Canada","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",106.0261,,
"LCEAMN01_IXOB","Manufacturing, Index","CAN","Canada","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",106.5433,,
"LCEAMN01_IXOB","Manufacturing, Index","CAN","Canada","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",108.4351,,
"LCEAMN01_IXOB","Manufacturing, Index","CAN","Canada","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",108.7754,,
"LCEAMN01_IXOB","Manufacturing, Index","CAN","Canada","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",108.8162,,
"LCEAMN01_IXOB","Manufacturing, Index","CAN","Canada","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",109.4015,,
"LCEAMN01_IXOB","Manufacturing, Index","CAN","Canada","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",112.5591,,
"LCEAMN01_IXOB","Manufacturing, Index","CZE","Czech Republic","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",113.1261,,
"LCEAMN01_IXOB","Manufacturing, Index","CZE","Czech Republic","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",122.1553,,
"LCEAMN01_IXOB","Manufacturing, Index","CZE","Czech Republic","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",117.1284,,
"LCEAMN01_IXOB","Manufacturing, Index","CZE","Czech Republic","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",126.6786,,
"LCEAMN01_IXOB","Manufacturing, Index","CZE","Czech Republic","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",120.0326,,
"LCEAMN01_IXOB","Manufacturing, Index","CZE","Czech Republic","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",129.1703,,
"LCEAMN01_IXOB","Manufacturing, Index","CZE","Czech Republic","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",123.284,,
"LCEAMN01_IXOB","Manufacturing, Index","CZE","Czech Republic","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",131.9703,,
"LCEAMN01_IXOB","Manufacturing, Index","CZE","Czech Republic","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",124.2173,,
"LCEAMN01_IXOB","Manufacturing, Index","CZE","Czech Republic","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",122.0077,,
"LCEAMN01_IXOB","Manufacturing, Index","CZE","Czech Republic","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",125.003,,
"LCEAMN01_IXOB","Manufacturing, Index","CZE","Czech Republic","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",136.2765,,
"LCEAMN01_IXOB","Manufacturing, Index","DNK","Denmark","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",105.0983,,
"LCEAMN01_IXOB","Manufacturing, Index","DNK","Denmark","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",107.9244,,
"LCEAMN01_IXOB","Manufacturing, Index","DNK","Denmark","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",107.1606,,
"LCEAMN01_IXOB","Manufacturing, Index","DNK","Denmark","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",107.0078,,
"LCEAMN01_IXOB","Manufacturing, Index","DNK","Denmark","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",107.3133,,
"LCEAMN01_IXOB","Manufacturing, Index","DNK","Denmark","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",110.1394,,
"LCEAMN01_IXOB","Manufacturing, Index","DNK","Denmark","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",109.9103,,
"LCEAMN01_IXOB","Manufacturing, Index","DNK","Denmark","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",109.7575,,
"LCEAMN01_IXOB","Manufacturing, Index","DNK","Denmark","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",110.2158,,
"LCEAMN01_IXOB","Manufacturing, Index","DNK","Denmark","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",112.4308,,
"LCEAMN01_IXOB","Manufacturing, Index","DNK","Denmark","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",111.8961,,
"LCEAMN01_IXOB","Manufacturing, Index","DNK","Denmark","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",111.8197,,
"LCEAMN01_IXOB","Manufacturing, Index","FIN","Finland","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",102.2256,,
"LCEAMN01_IXOB","Manufacturing, Index","FIN","Finland","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",102.6257,,
"LCEAMN01_IXOB","Manufacturing, Index","FIN","Finland","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",102.7257,,
"LCEAMN01_IXOB","Manufacturing, Index","FIN","Finland","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",103.1258,,
"LCEAMN01_IXOB","Manufacturing, Index","FIN","Finland","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",104.026,,
"LCEAMN01_IXOB","Manufacturing, Index","FIN","Finland","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",104.3261,,
"LCEAMN01_IXOB","Manufacturing, Index","FIN","Finland","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",104.4261,,
"LCEAMN01_IXOB","Manufacturing, Index","FIN","Finland","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",104.7262,,
"LCEAMN01_IXOB","Manufacturing, Index","FIN","Finland","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",105.0263,,
"LCEAMN01_IXOB","Manufacturing, Index","FIN","Finland","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",106.1265,,
"LCEAMN01_IXOB","Manufacturing, Index","FIN","Finland","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",106.3266,,
"LCEAMN01_IXOB","Manufacturing, Index","FIN","Finland","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",106.8267,,
"LCEAMN01_IXOB","Manufacturing, Index","FRA","France","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",103.7014,,
