"COUNTRY","Country","SEX","Sex","AGE","Age","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","WOMEN","Women","1519","15 to 19","A","Annual","2012","2012","MONTH","Months","0","Units",,,4.59100008010864,,
"AUS","Australia","WOMEN","Women","1519","15 to 19","A","Annual","2013","2013","MONTH","Months","0","Units",,,4.52099990844726,,
"AUS","Australia","WOMEN","Women","1519","15 to 19","A","Annual","2014","2014","MONTH","Months","0","Units",,,5.05800008773803,,
"AUS","Australia","WOMEN","Women","1519","15 to 19","A","Annual","2015","2015","MONTH","Months","0","Units",,,5.38700008392333,,
"AUS","Australia","WOMEN","Women","1519","15 to 19","A","Annual","2016","2016","MONTH","Months","0","Units",,,4.96600008010864,,
"AUS","Australia","WOMEN","Women","1519","15 to 19","A","Annual","2017","2017","MONTH","Months","0","Units",,,5.09000015258789,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,5.98137521950943,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,5.7296805107006,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,4.83892114103748,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,5.11102474079013,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2005","2005","MONTH","Months","0","Units",,,4.66273815091718,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2006","2006","MONTH","Months","0","Units",,,4.69845788896782,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2007","2007","MONTH","Months","0","Units",,,4.44013853232347,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2008","2008","MONTH","Months","0","Units",,,3.96760380044962,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2009","2009","MONTH","Months","0","Units",,,4.27200793074575,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2010","2010","MONTH","Months","0","Units",,,4.86811172061978,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2011","2011","MONTH","Months","0","Units",,,5.05969292632393,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,5.09149304676605,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,5.60084878601469,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,6.36709276684991,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,6.04799957826319,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,6.26218450486094,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,6.36143028339525,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,7.95800018310546,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,7.71999979019165,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,5.84600019454956,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,7.11399984359741,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2005","2005","MONTH","Months","0","Units",,,6.10599994659423,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2006","2006","MONTH","Months","0","Units",,,6.04400014877319,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2007","2007","MONTH","Months","0","Units",,,5.59399986267089,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2008","2008","MONTH","Months","0","Units",,,4.42399978637695,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2009","2009","MONTH","Months","0","Units",,,4.47900009155273,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2010","2010","MONTH","Months","0","Units",,,5.78399991989135,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2011","2011","MONTH","Months","0","Units",,,5.70200014114379,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,5.71000003814697,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,6.82700014114379,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,7.97200012207031,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,6.84000015258789,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,7.81099987030029,,
"AUS","Australia","WOMEN","Women","2024","20 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,7.83400011062622,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2001","2001","MONTH","Months","0","Units",,,10.3869160354633,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2002","2002","MONTH","Months","0","Units",,,10.8112468751181,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2003","2003","MONTH","Months","0","Units",,,10.6396894575052,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2004","2004","MONTH","Months","0","Units",,,11.2584680361511,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2005","2005","MONTH","Months","0","Units",,,9.1971984955794,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2006","2006","MONTH","Months","0","Units",,,8.54169959270928,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2007","2007","MONTH","Months","0","Units",,,8.0942348739726,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2008","2008","MONTH","Months","0","Units",,,7.9520246988063,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2009","2009","MONTH","Months","0","Units",,,7.79593334158277,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2010","2010","MONTH","Months","0","Units",,,8.29363159805314,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2011","2011","MONTH","Months","0","Units",,,9.0288281887216,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2012","2012","MONTH","Months","0","Units",,,8.85056919977804,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2013","2013","MONTH","Months","0","Units",,,8.41407423362134,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2014","2014","MONTH","Months","0","Units",,,9.89931877808249,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2015","2015","MONTH","Months","0","Units",,,10.4891660627497,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2016","2016","MONTH","Months","0","Units",,,10.2778441402181,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","A","Annual","2017","2017","MONTH","Months","0","Units",,,11.3045198459452,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2001","2001","MONTH","Months","0","Units",,,17.8327244353279,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2002","2002","MONTH","Months","0","Units",,,28.5427514335809,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2003","2003","MONTH","Months","0","Units",,,22.2611427527283,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2004","2004","MONTH","Months","0","Units",,,22.047815383783,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2005","2005","MONTH","Months","0","Units",,,13.9038232344188,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2006","2006","MONTH","Months","0","Units",,,16.6418778278183,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2007","2007","MONTH","Months","0","Units",,,15.4947987431686,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2008","2008","MONTH","Months","0","Units",,,17.2675007449266,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2009","2009","MONTH","Months","0","Units",,,14.9123969921717,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2010","2010","MONTH","Months","0","Units",,,14.8816672210797,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2011","2011","MONTH","Months","0","Units",,,14.345642965174,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2012","2012","MONTH","Months","0","Units",,,16.6411838781699,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2013","2013","MONTH","Months","0","Units",,,16.0555521182414,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2014","2014","MONTH","Months","0","Units",,,15.2444011879268,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2015","2015","MONTH","Months","0","Units",,,14.4075179467367,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2016","2016","MONTH","Months","0","Units",,,24.0910598514563,,
"AUS","Australia","WOMEN","Women","5599","55+","A","Annual","2017","2017","MONTH","Months","0","Units",,,15.4592453521012,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2001","2001","MONTH","Months","0","Units",,,8.92220890536931,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2002","2002","MONTH","Months","0","Units",,,9.57263129829758,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2003","2003","MONTH","Months","0","Units",,,8.94595334015,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2004","2004","MONTH","Months","0","Units",,,9.36279258943664,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2005","2005","MONTH","Months","0","Units",,,7.6545606562989,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2006","2006","MONTH","Months","0","Units",,,7.58181471357324,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2007","2007","MONTH","Months","0","Units",,,7.17015135349845,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2008","2008","MONTH","Months","0","Units",,,6.99120187213633,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2009","2009","MONTH","Months","0","Units",,,6.99394836915441,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2010","2010","MONTH","Months","0","Units",,,7.39750503901275,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2011","2011","MONTH","Months","0","Units",,,7.92393028018691,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2012","2012","MONTH","Months","0","Units",,,8.07517905667329,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2013","2013","MONTH","Months","0","Units",,,8.00362424266349,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2014","2014","MONTH","Months","0","Units",,,9.10389768498733,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2015","2015","MONTH","Months","0","Units",,,9.28611062862922,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2016","2016","MONTH","Months","0","Units",,,10.2004823852938,,
"AUS","Australia","WOMEN","Women","900000","Total","A","Annual","2017","2017","MONTH","Months","0","Units",,,10.0078398007285,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,2.11443005597129,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,2.10564799387696,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,2.13589929940573,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,2.05336642513237,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2005","2005","MONTH","Months","0","Units",,,2.03325029285372,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2006","2006","MONTH","Months","0","Units",,,1.84591238362562,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2007","2007","MONTH","Months","0","Units",,,1.77254473357533,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2008","2008","MONTH","Months","0","Units",,,1.7711424840308,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2009","2009","MONTH","Months","0","Units",,,2.22324849744523,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2010","2010","MONTH","Months","0","Units",,,2.43907552580321,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2011","2011","MONTH","Months","0","Units",,,2.5308620883619,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,2.51005579802635,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,2.65336164117961,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,2.68343300733845,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,2.59027774564172,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,2.52888435307525,,
"CAN","Canada","MW","All persons","1524","15 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,2.47294615431321,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2001","2001","MONTH","Months","0","Units",,,4.00215256093163,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2002","2002","MONTH","Months","0","Units",,,4.19032494851326,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2003","2003","MONTH","Months","0","Units",,,4.12711399069318,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2004","2004","MONTH","Months","0","Units",,,4.09951724253038,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2005","2005","MONTH","Months","0","Units",,,4.01252673322793,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2006","2006","MONTH","Months","0","Units",,,3.86049525343872,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2007","2007","MONTH","Months","0","Units",,,3.72697430528009,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2008","2008","MONTH","Months","0","Units",,,3.62819063140491,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2009","2009","MONTH","Months","0","Units",,,3.92956400993901,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2010","2010","MONTH","Months","0","Units",,,4.75140162813231,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2011","2011","MONTH","Months","0","Units",,,4.8420460208692,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2012","2012","MONTH","Months","0","Units",,,4.62205213142211,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2013","2013","MONTH","Months","0","Units",,,4.71922537777906,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2014","2014","MONTH","Months","0","Units",,,4.65712274406904,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2015","2015","MONTH","Months","0","Units",,,4.35119633958942,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2016","2016","MONTH","Months","0","Units",,,4.37407582522786,,
"CAN","Canada","MW","All persons","2554","25 to 54","A","Annual","2017","2017","MONTH","Months","0","Units",,,4.31397449592377,,
"CAN","Canada","MW","All persons","5599","55+","A","Annual","2001","2001","MONTH","Months","0","Units",,,5.12662099488428,,
"CAN","Canada","MW","All persons","5599","55+","A","Annual","2002","2002","MONTH","Months","0","Units",,,5.76039558519518,,
"CAN","Canada","MW","All persons","5599","55+","A","Annual","2003","2003","MONTH","Months","0","Units",,,5.70244761556077,,
"CAN","Canada","MW","All persons","5599","55+","A","Annual","2004","2004","MONTH","Months","0","Units",,,5.19285698502984,,
"CAN","Canada","MW","All persons","5599","55+","A","Annual","2005","2005","MONTH","Months","0","Units",,,5.37989121320445,,
"CAN","Canada","MW","All persons","5599","55+","A","Annual","2006","2006","MONTH","Months","0","Units",,,4.81075283782031,,
"CAN","Canada","MW","All persons","5599","55+","A","Annual","2007","2007","MONTH","Months","0","Units",,,4.57168724759733,,
"CAN","Canada","MW","All persons","5599","55+","A","Annual","2008","2008","MONTH","Months","0","Units",,,4.49555900723985,,
"CAN","Canada","MW","All persons","5599","55+","A","Annual","2009","2009","MONTH","Months","0","Units",,,5.27222329438725,,
"CAN","Canada","MW","All persons","5599","55+","A","Annual","2010","2010","MONTH","Months","0","Units",,,5.87041195113663,,
"CAN","Canada","MW","All persons","5599","55+","A","Annual","2011","2011","MONTH","Months","0","Units",,,6.12885426659588,,
"CAN","Canada","MW","All persons","5599","55+","A","Annual","2012","2012","MONTH","Months","0","Units",,,5.7626778184832,,
